Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,SG,XV,1000,,skins,,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,SG,XV,4500,,skins,,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,ID,,85,garments,,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,ID,,55,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,LA,,22,garments,,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,MY,,5,garments,,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,MY,501,301,skins,,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,VN,,9,garments,,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,TR,VN,,14,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,US,ID,,153,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,US,LA,,5,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,US,VN,,14,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,XV,,272,,garments,,,
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,XV,,19032,,leather products (small),,,
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,CH,LA,2,2,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,CH,VN,4,4,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,ES,ID,,1,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,ID,3,,leather products (large),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,ID,111,,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,LA,1,,leather products (large),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,LA,379,1,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,VN,1,,leather products (large),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,VN,95,1,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,ID,21,,garments,,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,ID,,1,leather products (large),,P,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,ID,249,,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,LA,2,,garments,,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,LA,108,,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,VN,120,,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,VN,28,,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,KR,LA,12,24,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,MY,LA,,1,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,NL,ID,10,10,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,NL,LA,2,2,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,NL,VN,2,2,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,SG,ID,1,,leather products (small),,T,W
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,SG,LA,4,,leather products (small),,T,C
2014,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,SG,VN,5,,leather products (small),,T,C
2014,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,CN,IT,TD,32,,leather products (small),,T,W
2014,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,CN,SN,,,50,leather products (small),,T,W
2014,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,HK,IT,,6,,leather products (small),,,
2014,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,12,,live,,B,W
2014,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,3,20,live,,T,W
2014,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,17,,live,,Z,W
2014,II,Ramphastos toco,Aves,Piciformes,Ramphastidae,Ramphastos,HK,PH,,1,,live,,T,C
2014,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,10,9,live,,T,W
2014,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,21,,live,,Z,W
2014,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,,7,live,,T,W
2014,II,Ramphastos vitellinus,Aves,Piciformes,Ramphastidae,Ramphastos,CN,GY,,6,,live,,Z,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,NA,,8,,live,,Z,C
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,2,,bones,,P,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,,3,horns,,H,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,,1,horns,,P,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,,2,live,,B,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,12,32,live,,Z,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,3,,specimens,,H,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,,4,trophies,,H,W
2014,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,6,1,trophies,,P,W
2014,II,Prunus africana,,Rosales,Rosaceae,Prunus,CN,CM,,10000,,bark,kg,T,W
2014,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,CN,BE,GB,,1,bodies,,T,O
2014,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,CN,BE,GB,1,,specimens,,E,U
2014,II,Sarracenia spp.,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,48,,live,,T,A
2014,II,Sarracenia flava,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,34,,live,,T,A
2014,II,Sarracenia hybrid,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,811,,live,,T,A
2014,II,Sarracenia psittacina,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,10,,live,,T,A
2014,II,Sarracenia purpurea,,Nepenthales,Sarraceniaceae,Sarracenia,HK,LI,NL,5,,live,,T,A
2014,II,Sarracenia purpurea,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,474,,live,,T,A
2014,II,Sarracenia purpurea,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,,12,live,,,A
2014,II,Sarracenia rubra,,Nepenthales,Sarraceniaceae,Sarracenia,HK,NL,,34,,live,,T,A
2014,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,CN,DE,SI,,3,live,,T,C
2014,II,Corucia zebrata,Reptilia,Sauria,Scincidae,Corucia,HK,DE,SI,3,,live,,T,C
2014,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,HK,GH,ML,800,2000,live,,T,W
2014,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,HK,GH,TG,500,500,live,,T,R
2014,II,Psammocora spp.,Anthozoa,Scleractinia,Siderastreidae,Psammocora,HK,AU,,,2,raw corals,,T,W
2014,II,Psammocora spp.,Anthozoa,Scleractinia,Siderastreidae,Psammocora,HK,AU,,2,,live,,T,W
2014,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,4243.91,fins,kg,T,W
2014,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,AU,,,22.5,fins,kg,T,W
2014,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,CR,,,167.85,specimens,kg,T,W
2014,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,,434,fins,,T,W
2014,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,,108,tails,,T,W
2014,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,250,fins,kg,T,W
2014,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,AU,,,43.18,fins,kg,T,W
2014,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SG,XX,,872,fins,kg,T,O
2014,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,340,fins,kg,T,O
2014,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,SN,,,180,fins,kg,T,W
2014,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,CR,,,323.2,specimens,kg,T,W
2014,II,Bubo africanus,Aves,Strigiformes,Strigidae,Bubo,CN,ZA,,1,1,trophies,,E,W
2014,II,Bubo bubo,Aves,Strigiformes,Strigidae,Bubo,CN,KR,XX,,6,specimens,,Q,O
2014,II,Ptilopsis granti,Aves,Strigiformes,Strigidae,Ptilopsis,CN,ZA,,1,1,trophies,,E,W
2014,II,Strix leptogrammica,Aves,Strigiformes,Strigidae,Strix,CN,KR,XX,,2,bodies,,Q,O
2014,II,Strix woodfordii,Aves,Strigiformes,Strigidae,Strix,CN,ZA,,1,1,trophies,,E,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,CN,BS,,,30,derivatives,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,CN,BS,,,4.5,meat,kg,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,CN,BZ,,,99.428,meat,kg,P,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,BZ,,,9.08,meat,kg,P,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,BZ,,,10499.53,meat,kg,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,BZ,,,35,pearl,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,CH,BS,,77,pearl,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,CH,BZ,,45,derivatives,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,CH,BZ,,43,pearl,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,CH,CO,,5,derivatives,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,CH,CO,,91,pearl,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,JP,BS,,140,carvings,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,JP,BZ,,59,carvings,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,JP,CO,,1,carvings,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,US,BS,,16,shells,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,US,BZ,,175,shells,,T,W
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,HK,XV,,733,,carvings,,,
2014,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,MO,BZ,,,4.54,meat,kg,P,W
2014,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,CN,FJ,,,40,live,,T,W
2014,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,CN,FR,MG,,2,raw corals,,T,W
2014,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,HK,FJ,,10,,live,,T,W
2014,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,HK,ID,,35,140,live,,T,W
2014,II,Stylaster spp.,Hydrozoa,Stylasterina,Stylasteridae,Stylaster,CN,FJ,,,450,live,,T,W
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CN,AU,,,150,live,,T,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CN,AU,,150,,live,,Z,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CN,KR,AU,,1500,bodies,g,T,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CN,KR,AU,,5,bodies,kg,T,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AU,,145,115,live,,T,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,KR,AU,,1.5,bodies,kg,T,C
2014,II,Hippocampus abdominalis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,KR,AU,,2,bodies,,T,C
2014,II,Hippocampus algiricus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,SN,,,4,bodies,kg,P,
2014,II,Hippocampus algiricus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,SN,,,106,bodies,kg,T,W
2014,II,Hippocampus barbouri,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AU,,60,30,live,,T,C
2014,II,Hippocampus capensis,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,ZA,,,30,live,,Z,F
2014,II,Hippocampus comes,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,CN,VN,,,1050,live,,T,F
2014,II,Hippocampus comes,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,PT,VN,18,,live,,T,C
2014,II,Hippocampus comes,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,PT,VN,,18,live,,Z,C
2014,II,Hippocampus comes,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,VN,,200,,live,,T,F
2014,II,Hippocampus erectus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,US,,,35,live,,T,C
2014,II,Hippocampus erectus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,US,,35,,live,,T,F
2014,II,Hippocampus guttulatus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,PT,,54,50,live,,T,C
2014,II,Hippocampus guttulatus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,PT,,,4,live,,Z,C
2014,II,Hippocampus kelloggi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,TH,,,60.31,bodies,,T,W
2014,II,Hippocampus kuda,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AU,,145,115,live,,T,C
2014,II,Hippocampus kuda,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,TH,,,18.6,bodies,,T,W
2014,II,Hippocampus reidi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AT,,15,,live,,T,C
2014,II,Hippocampus reidi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AT,,,15,live,,Z,C
2014,II,Hippocampus reidi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,PT,,18,18,live,,T,C
2014,II,Hippocampus spinosissimus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,TH,,,200.769,bodies,,T,W
2014,II,Hippocampus trimaculatus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,SG,TH,,5.4,bodies,kg,T,W
2014,II,Hippocampus trimaculatus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,TH,,,226.34,bodies,,T,W
2014,II,Hippocampus whitei,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,AU,,30,10,live,,T,C
2014,II,Hippocampus zosterae,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,US,,,30,live,,T,C
2014,II,Hippocampus zosterae,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,HK,US,,30,,live,,T,F
2014,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,CN,JP,,300,1322,live,,T,A
2014,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,CN,KP,,4600,,sawn wood,m3,T,W
2014,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,CN,KR,,61648,697898,live,,T,A
2014,II,Taxus hybrid,,Pinales,Taxaceae,Taxus,CN,US,,310893,264818,powder,kg,T,A
2014,II,Taxus wallichiana,,Pinales,Taxaceae,Taxus,CN,AE,NP,21,,extract,kg,T,W
2014,II,Taxus wallichiana,,Pinales,Taxaceae,Taxus,CN,AE,NP,,42,powder,kg,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,DE,PE,,86,leather products (small),,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,FR,PE,,1,garments,,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,FR,PE,5,6,leather products (small),,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,IT,PE,143,226,garments,,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,IT,PE,144,162,leather products (small),,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,CN,IT,PE,,5,skins,,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,HK,IT,PE,,2,leather products (small),,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,HK,IT,PE,5,,skins,,T,W
2014,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,HK,IT,,372,,leather products (small),,,
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,CN,FR,BR,,1,garments,,T,C
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,CN,IT,PE,,394,leather products (small),,T,W
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,CN,PE,,36,,leather products (small),,T,W
2014,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,HK,IT,,256,,leather products (small),,,
2014,II,Dracaena guianensis,Reptilia,Sauria,Teiidae,Dracaena,HK,PE,,56,56,live,,T,F
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,CH,AR,485,475,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,CH,AR,,5,skins,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,FR,AR,,30,leather products (large),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,FR,AR,22,1099.666666667,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,45,leather products (small),,P,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,90,leather products (small),,T,C
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,829,2702,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,56,skins,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,86,1190,skin pieces,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,IT,XX,,1,leather products (small),,P,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,UY,,,100,live,,T,C
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,CN,UY,,,40,live,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,AR,,200,,live,,T,C
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,AR,,1576,,skins,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,CH,AR,,255,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,ES,AR,,14,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,ES,AR,726,726,skins,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,,3,leather products (small),,P,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,,65,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,1083,,skins,,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,IT,,18,,leather products (small),,,
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,US,AR,,82,leather products (small),,T,W
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,US,,29,29,live,,T,F
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,HK,XV,,3665,,leather products (small),,,
2014,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,MO,IT,AR,64,22,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,FR,AR,,56,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,GB,AR,,1,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,7,leather products (small),,P,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,14,11885,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,351,skins,,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,IT,AR,,780,skin pieces,,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,CN,IT,PY,,6,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,AR,,45,,live,,T,C
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,BE,AR,,3,leather products (small),,,
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,CH,AR,,6,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,ES,AR,,11,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,10056,,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,907,,skins,,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,IT,AR,1549,,skin pieces,,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,KR,AR,,6,leather products (small),,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,US,AR,600,600,skins,,T,W
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,HK,XV,,470,,leather products (small),,,
2014,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,MO,IT,AR,26,,leather products (small),,T,W
2014,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,CN,US,XX,,1,leather products (small),,T,I
2014,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,CN,IT,AR,,1111,skins,,T,W
2014,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,CN,IT,PY,,1350,leather products (small),,T,W
2014,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,HK,GY,,153,153,live,,T,W
2014,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,HK,IT,,1354,,leather products (small),,,
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,ES,SC,,2,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,JP,,,4,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,JP,,4,,live,,Z,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,MU,,,2,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,MU,,2,,live,,Z,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,NL,CZ,,1,live,,T,F
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,NL,DE,,2,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,NL,MU,,3,live,,T,F
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,NL,SC,,2,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,SC,,,4,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CN,SC,,2,,live,,Z,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,HK,JP,TZ,1,1,live,,T,F
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,HK,SC,,320,385,live,,T,C
2014,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,HK,TZ,,53,69,live,,T,F
2014,II,Centrochelys sulcata,Reptilia,Testudines,Testudinidae,Centrochelys,CN,DE,IT,,1038,live,,T,C
2014,II,Centrochelys sulcata,Reptilia,Testudines,Testudinidae,Centrochelys,CN,DE,US,,10,live,,T,C
