Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,NL,ZW,1,1,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,NL,ZW,4,3,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,KE,3,7,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,KE,7,9,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZA,5,5,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZA,10,10,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZM,1046,1050,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZM,1316,1316,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,,24,jewellery,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,1268,1263,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,5,4,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,1,1,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,2069,2076,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,ZW,,28,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TR,ZW,20,20,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,US,ZA,7,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,US,ZW,,4,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,US,ZW,5,1,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ET,563,624,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ET,342,1675,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,KE,528,707,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,KE,1416,3042,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,MW,170,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,MZ,1353,1654,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,UG,709,795,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZA,35107,50318.058,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZA,,660,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZA,9,9,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZM,3458,4897,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZM,1030,1001,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZW,4800,1955,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,ZW,6115,13086,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,JP,,2,heads,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,JP,,1,skulls,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,KE,,350,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,KE,567,217,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,MW,2148,2148,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,XX,,300,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,ZW,9,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,ZW,2659,2659,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,ZW,500,,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,25,25,live,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,2,2,live,,Z,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,9,10,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,,1216,skins,,H,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,5368,2868,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,213,213,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,200,200,skins,,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,4500,4500,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,3,,skulls,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZA,,,708,trophies,,H,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZM,,3802,,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZM,,,2510,skin pieces,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZM,,,1,trophies,,H,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZW,,3746,,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AE,ZW,,11,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AE,ZW,,25,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AT,ZA,,11,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AT,ZA,6,,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,ZA,28,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,ZA,115,,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,BR,ZW,,1,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,ZA,2,,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,ZA,2,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,ZW,1,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,AU,4,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MW,2,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MW,10,12,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MZ,1,,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MZ,1,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MZ,,1,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,MZ,2,3,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,6,4,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,55,4,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,1,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,688,695,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,1,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,4,2,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZA,1,,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZM,1,1,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZM,4,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZM,13,2,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZM,63,70,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,19,1,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,13,5,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,243,21,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,373,425,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,6,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,1053,1266,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,23,2,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,ZW,1,,skin pieces,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CN,ZW,1,1,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,MW,1,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,MW,,2,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZA,1,,garments,,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZA,,3,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,1,,garments,,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,,1,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,3,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,1,,leather products (small),,P,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,22,42,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,ZW,31,42,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DK,ZA,,17,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DK,ZA,17,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DK,ZW,17,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,EE,ZW,,8,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,MG,8,8,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,MG,2,2,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,MZ,535,581,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZA,2,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZA,1732,1739,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZA,2,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZA,5,5,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZW,399,499,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZW,2,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZW,1006,1045,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZW,,1,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FI,ZW,8,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,MG,,1,skulls,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,MW,2,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,MZ,4,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,3,17,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,2,1,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,2,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,34,17,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZA,10,9,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZM,1,,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZM,2,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZM,2,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZM,7,0.5,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,,0.5,carvings,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,10,,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,2,,garments,,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,1,2,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,1,,jewellery,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,1,1,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,3,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,284,88,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,4,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,1160,866.5,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,17,,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,4,4,skins,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,1,,skin pieces,,P,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,3,4,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,83,210,skin pieces,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,MZ,3,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,MZ,,3,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,2,,leather products (small),,P,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,4,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,2,,garments,,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,,1,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,5,,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,8,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,2,11,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZM,3,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZM,37,35,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,14,,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,1,,jewellery,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,11,,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,20,21,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,27,31,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZW,5,2,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GR,ZA,,14,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,MW,372,372,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,12,,gall,,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,ZM,244,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,ZM,,60,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,ZW,375,541,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,ZW,2,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,IL,1,,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MG,6,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MG,53,55,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MG,1,1,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MW,6,,leather products (small),,P,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MW,4,10,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,1,,leather products (large),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,2,,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,2,,leather products (small),,P,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,1,2,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,52,52,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,MZ,,2,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,NA,29,11,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,NA,2,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,TZ,2,2,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,US,2,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,164,542,garments,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,24,,garments,,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,11,,garments,,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,,2,leather products (large),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,8,3,leather products (large),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,8,29,leather products (small),,P,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,2,,leather products (small),,P,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,3,,leather products (small),,P,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,1947,1586,leather products (small),,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,1,,leather products (small),,T,D
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,212,,leather products (small),,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,12,,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,105,17,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,52,48,skins,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,296,271,skin pieces,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,,2,garments,,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,11,,garments,,T,I
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,84,95,garments,,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,1,,garments,,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,2,15,leather products (small),,P,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,291,344,leather products (small),,T,R
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,124,1,leather products (small),,T,W
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZM,26,88,skin pieces,,T,R
